0,1,2,3,4,5,6
0.9737234779347059,2.8043974799258944,-0.3008313250343486,1.4487911356134004,0.553981815680747,0.012492786861843408,-0.8305293098422197
-0.9580502711370419,0.8373995603862199,0.938902634407717,-0.5457058261080578,1.026822547208972,-1.4906110014816387,0.8624771967193915
-1.8555987947048123,-0.31404267542063136,0.12624143829825873,-2.888675102391562,-1.1100848874018812,-2.4517767874742464,-2.620659128614599
-0.09335370944944232,1.4758532807997078,1.4442732282611035,-0.48037280392545667,-2.2667368911593933,-1.869738932179365,1.361258533120058
-0.10093807798716159,0.5506232380732901,-0.4763409533424682,-1.265838871482987,1.39936470627466,-0.869878032367592,0.7444621296053644
0.7454649108547823,0.19963538462909913,1.7054788843947895,1.103616128192689,-0.9492198960717121,0.27335666027686856,1.8658641593634995
-3.2868674186328195,-1.9305733688377713,-4.409847935660505,0.17213034775903746,-1.8919872317019513,-0.08324260597626901,-2.459256617688361
1.0743817126400885,3.332993949247358,2.397014755637617,0.7209502541382378,3.012394285933866,0.11133797736806794,3.132713134518096
-2.814012521321354,-2.2510860217780087,-3.8398977601251487,-5.329548909041421,-0.9142224072095231,-3.566456527391032,-4.4615232496279855
0.9712296376821657,1.650585842039133,2.5465927952882765,-2.1330947224191292,0.14345294775805018,-2.440962920171932,2.6911630562141964
-1.6671510801696963,1.514358882579598,1.0862349924820982,-0.20239449573724277,-1.3692433892503293,0.32604375342637215,1.1752842306326523
-0.7492849495331869,1.2438945532952204,0.2993549548744501,-1.0906776578669206,0.9672015272809258,0.11981795936890871,1.0935299062349246
2.6332129344310804,1.3239104101223769,-0.4961161322181209,-0.35019971871178457,-0.6422162411118078,1.8872033047068766,-0.9287039341983309
-1.0187988493914588,0.5517877042224084,0.07804913595151941,-1.0883776112053711,1.1719816027595407,-0.004562516289899787,0.5906381291843028
0.038138835682860805,2.3844746637587297,2.8824161282626575,-2.639870513475193,0.5331061800602552,-2.225240544409602,1.1087679765222154
-3.106879912991075,1.6895787203211214,3.303584519586273,1.2309564656757832,0.19125890952622382,1.2532633620244953,2.7231993268062205
-1.0101518066586126,1.112872889682781,-2.1090052496843192,-0.7359792652886066,0.7667976965474033,0.5342451635890244,-2.032761133285038
-2.384952048501497,2.5832842188510363,-1.762173828336532,-2.3635104910249813,-2.6993701494286313,-1.3659417223383996,-0.7314112202714668
-0.2855970968787699,1.2561333675084496,2.0538477011689418,-2.2421249866980517,-2.769412422477885,-2.570689226709755,2.0422938919121827
-0.2915483578141521,1.5127986417127661,1.0281729021241655,-0.038553834636478435,-2.1997083260260233,-1.4811243198500315,1.0704013046452994
-2.4858922331155395,2.015055971182248,3.30130620471644,2.179436757237301,0.5314723862615491,2.279895156448892,2.4413217441616233
-0.8289880063174735,1.2105403700051252,0.2674523591897632,-1.0163233544907806,0.9044093549663559,-1.8788550627132101,1.2948583950775518
-1.2856783893161954,0.3045205593468677,-0.5527453273519778,-4.351387429740581,-1.4057416221015362,-3.3688056435915614,-1.8585692084276222
-3.0278746712262246,-0.7198066409248907,-2.297430259357213,-3.013375132726866,0.9589819005867624,-2.173642575791969,-1.0359242153243837
-0.1067186180428552,1.6260652751572715,4.512462959818935,1.6512912529303327,-3.931659367782142,0.29302557848989164,2.495732669707654
-1.3831804902632978,-0.36418387450279543,-2.3723987652618,0.04390570184010589,-0.05427916427364976,-1.6807760936817013,-2.9094924297400673
1.1140610685318264,2.7182969833489645,1.1268461560151128,-3.4100804155006936,-0.792808632840099,-3.6474680323349338,0.893251326880617
2.7267066460734766,0.3225678892563947,2.6266154650283653,-2.0325720194427763,-0.2581707313681043,-1.445008586980627,2.7111322056550993
0.6293447276187538,-0.4621290042544277,-1.4939081347295233,-3.228746238158613,1.3727535785329108,-3.1345969828521976,-1.073992383210569
-0.6020122779910158,1.2006892476338782,-0.4054293715659463,-0.9349913919031212,-2.1113451765256515,-0.9429795920959096,0.3581434352368892
1.1505653741539295,1.1639130052927877,-0.37256512072779246,-0.8094305129501875,-2.930240825077271,1.77208343164911,-1.6209492423455012
0.7363606909923756,0.49374856983530835,-1.2876804820217114,2.1409568224156135,-2.0657460721877143,1.2188027587058288,-2.12472888220854
0.8169442306703196,2.5991876892653787,1.6325832488764775,-2.1403181744357447,-1.3163532071966197,-1.1160677960079624,2.8129687657713247
-1.6305335272826598,1.1453906993973764,1.4449671242831983,0.8175183550845004,-0.5879977907317504,2.234561955170448,0.08148367859900385
-0.8301339562931191,0.8764547572420903,2.2357415592897585,0.4372464232191453,-0.45995852673817106,1.3941351776856103,2.3892847272481084
-1.7397870071529573,2.399663281016621,3.1540821550995743,0.11600842542165957,-1.8078255825385872,1.1299424510150509,2.257098349209225
0.14571731186980807,2.0520569868143985,-0.13529627889568852,2.2714389056151,1.4372319873055064,2.495578683290307,0.16899376850204612
-0.4055835162795609,1.6826165549662704,1.2195132232061556,-1.3281487963738674,-1.4726542204530118,-2.096449119173958,1.493379406273342
-2.6948202913129737,1.296828296266096,2.0925582049232485,1.8165200631387626,-0.11268119543460309,1.5989588200691136,2.9872109564327625
0.9407242643316274,-0.21848544679555548,4.562142796160995,-2.6928012224975335,-0.6083141576610392,-3.3845751349557682,6.008579520767697
1.8752057747206567,-1.1116488350917875,2.637086494544561,0.18034544611085312,-1.3738913587729924,-0.9869069348499679,0.4853358731274411
0.08073810987632768,1.8825578716147218,3.4977729781459113,-4.169276752637777,0.0030516181457387326,-1.324573475563409,2.3786874030926244
-1.572558574079367,1.3260535329016472,-2.1827187553396024,-2.4240947821306316,0.4253627433236473,-2.056627527684823,-1.601005092849902
-1.2440936430528575,0.8963054905114106,-0.8006940098298475,-0.7778843802804976,0.5827871130439666,-1.21384983530394,-0.9671476852635601
-2.0798925093202656,0.9418343407475585,1.9289372477827929,-0.6843141706802092,-1.9115876099885107,0.234134853932358,-1.1067745468679282
-2.8750827368983645,-0.5475639385721962,0.8426767985337404,1.4561664196099051,-0.4700248558596676,0.060774561172797226,1.5276039700443087
-0.2961721268768548,1.5691884779823397,0.9207090476233051,2.295600522488704,-0.22428708881962311,2.421796399247995,-0.7823400402127707
-0.48076529569951154,1.7841969450705464,1.1201674271439823,-0.455827138965087,-1.1826431358487022,0.08996897790695713,-0.8452047114889392
0.3783446090812106,0.725199626457723,4.638449667023508,-4.443136217077706,-0.45926038813885917,-3.3146614207572282,3.120108501202016
-1.5283837204932196,1.9424422754488595,2.20872514756329,-0.8806231651238987,-2.419188844147393,-0.500135528825569,1.829466347680491
-0.29393811452672247,1.46464909193506,0.3006965505549649,-3.594781762668707,-0.9254375637126121,-4.36195297431067,-0.48613042859423694
-2.492216474034723,-0.5167716823553969,2.3032674070157384,1.503000550001134,-2.386830746644603,0.8441421510940352,2.786151487511906
-0.6525146668658398,1.732041025582503,0.7704065477996573,-0.27349586888633426,-0.21283788550772942,0.3908179615360482,1.4568738326737463
-0.08401179721953289,1.6381745268898276,0.306926617829432,-2.5992667474771842,0.8777983701493717,-1.6843577935335339,-0.45360344660485447
-0.6952805963638518,0.16345369841424184,5.527947311414383,-3.5019768732770857,-0.621339368308167,-3.913267103066878,5.011443306355485
-0.04371062611478671,0.8900633180733573,0.7198245130514402,1.8721629850208799,-0.8991830179298252,1.2916808042299368,-0.35675818056749353
1.4405021029126246,1.6673891653724338,-0.3212534219697136,-0.6853435957676601,-0.780262572130977,-0.3330822539746592,1.169968840480503
0.5716130152834416,0.980914935012451,-1.9437498533852215,-3.2228621893475204,1.8346704360215087,-1.913499092587982,-0.4098646994944941
-0.528099333123622,0.27109519860789677,-0.3040219478181232,1.3533977799050736,-0.7977299201735201,2.5322213933345292,-1.190825141596249
-0.48533122170688403,1.4005464458048884,1.5795798648318655,-1.1476207985789597,-2.530897614383211,-0.030585843369480115,1.688672222150685
