0,1,2,3,4,5
0.9737234779347059,2.8043974799258944,-0.3008313250343486,1.4487911356134004,0.553981815680747,3.392984889438583
-0.9580502711370419,0.8373995603862199,0.938902634407717,-0.5457058261080578,1.026822547208972,1.138008313022731
-1.8555987947048123,-0.31404267542063136,0.12624143829825873,-2.888675102391562,-1.1100848874018812,-0.19646753088490182
-0.09335370944944232,1.4758532807997078,1.4442732282611035,-0.48037280392545667,-2.2667368911593933,1.7087371618711298
-0.10093807798716159,0.5506232380732901,-0.4763409533424682,-1.265838871482987,1.39936470627466,1.216754318669465
0.7454649108547823,0.19963538462909913,1.7054788843947895,1.103616128192689,-0.9492198960717121,0.1710985215125023
-3.2868674186328195,-1.9305733688377713,-4.409847935660505,0.17213034775903746,-1.8919872317019513,-3.183488747742856
1.0743817126400885,3.332993949247358,2.397014755637617,0.7209502541382378,3.012394285933866,1.7063509418886416
-2.814012521321354,-2.2510860217780087,-3.8398977601251487,-5.329548909041421,-0.9142224072095231,-2.2339880796965637
0.9712296376821657,1.650585842039133,2.5465927952882765,-2.1330947224191292,0.14345294775805018,1.1900370528458617
-1.6671510801696963,1.514358882579598,1.0862349924820982,-0.20239449573724277,-1.3692433892503293,0.6670538805480414
-0.7492849495331869,1.2438945532952204,0.2993549548744501,-1.0906776578669206,0.9672015272809258,1.2010419675470876
2.6332129344310804,1.3239104101223769,-0.4961161322181209,-0.35019971871178457,-0.6422162411118078,1.2015623137365474
-1.0187988493914588,0.5517877042224084,0.07804913595151941,-1.0883776112053711,1.1719816027595407,2.0353538768605963
0.038138835682860805,2.3844746637587297,2.8824161282626575,-2.639870513475193,0.5331061800602552,3.0045698512139594
-3.106879912991075,1.6895787203211214,3.303584519586273,1.2309564656757832,0.19125890952622382,2.1976482537995525
-1.0101518066586126,1.112872889682781,-2.1090052496843192,-0.7359792652886066,0.7667976965474033,2.621348968893755
-2.384952048501497,2.5832842188510363,-1.762173828336532,-2.3635104910249813,-2.6993701494286313,1.414055251525391
-0.2855970968787699,1.2561333675084496,2.0538477011689418,-2.2421249866980517,-2.769412422477885,1.0825501296406532
-0.2915483578141521,1.5127986417127661,1.0281729021241655,-0.038553834636478435,-2.1997083260260233,1.4073748850574426
-2.4858922331155395,2.015055971182248,3.30130620471644,2.179436757237301,0.5314723862615491,1.8003954020725559
-0.8289880063174735,1.2105403700051252,0.2674523591897632,-1.0163233544907806,0.9044093549663559,0.5632250007067456
-1.2856783893161954,0.3045205593468677,-0.5527453273519778,-4.351387429740581,-1.4057416221015362,0.13095526590943707
-3.0278746712262246,-0.7198066409248907,-2.297430259357213,-3.013375132726866,0.9589819005867624,-1.006772384200658
