0,1,2,3,4,5,6,7,8
0.9737234779347059,2.8043974799258944,-0.3008313250343486,1.4487911356134004,0.553981815680747,-0.2757529210399031,0.7999527695788395,0.8971533896984767,-0.6273962905669783
-0.9580502711370419,0.8373995603862199,0.938902634407717,-0.5457058261080578,1.026822547208972,-0.5932182506961076,-1.0886919389145828,-0.4607591429452668,-0.04607694135784457
-1.8555987947048123,-0.31404267542063136,0.12624143829825873,-2.888675102391562,-1.1100848874018812,-1.1638730305580438,-2.1482888918785314,-1.844493349493915,-2.0203000743263955
-0.09335370944944232,1.4758532807997078,1.4442732282611035,-0.48037280392545667,-2.2667368911593933,-0.2971718109660596,0.4176931519917831,-0.6178068966956385,-0.47232240473989984
-0.10093807798716159,0.5506232380732901,-0.4763409533424682,-1.265838871482987,1.39936470627466,1.0248456715041439,-1.6153107163439557,-0.16028199620742356,-0.0006378573677940924
0.7454649108547823,0.19963538462909913,1.7054788843947895,1.103616128192689,-0.9492198960717121,1.7719948847990024,1.5853832481572767,2.403876478921635,1.9696482915506146
-3.2868674186328195,-1.9305733688377713,-4.409847935660505,0.17213034775903746,-1.8919872317019513,-2.0624396065775836,0.6670518129810861,0.4553365262769631,-1.2198753143917511
1.0743817126400885,3.332993949247358,2.397014755637617,0.7209502541382378,3.012394285933866,1.0245000895033063,0.7189183044987719,-0.047099614204375806,0.46703062094350173
-2.814012521321354,-2.2510860217780087,-3.8398977601251487,-5.329548909041421,-0.9142224072095231,-2.6133453978777927,-2.8061924385471078,-3.8550059636773732,-4.122612036760242
0.9712296376821657,1.650585842039133,2.5465927952882765,-2.1330947224191292,0.14345294775805018,3.1345505553590662,-1.653548427732442,-2.4096228303169758,0.8713145884380737
-1.6671510801696963,1.514358882579598,1.0862349924820982,-0.20239449573724277,-1.3692433892503293,-2.1255336146455077,0.4504267150221296,0.7738399882187446,-0.6433201620697699
-0.7492849495331869,1.2438945532952204,0.2993549548744501,-1.0906776578669206,0.9672015272809258,-1.1085678091128055,0.04136669222018541,-1.0166027447618038,-1.5935485651821841
2.6332129344310804,1.3239104101223769,-0.4961161322181209,-0.35019971871178457,-0.6422162411118078,1.6978886367935848,-0.9701380510749396,-0.6865024593881494,0.056735354084109346
-1.0187988493914588,0.5517877042224084,0.07804913595151941,-1.0883776112053711,1.1719816027595407,-0.7514536004866494,-0.2846121644307011,0.31054872893129265,-0.8275447948166028
0.038138835682860805,2.3844746637587297,2.8824161282626575,-2.639870513475193,0.5331061800602552,-0.0717645423182349,-1.5971963800067464,-0.07402325641570728,-1.0992477790726254
-3.106879912991075,1.6895787203211214,3.303584519586273,1.2309564656757832,0.19125890952622382,-0.5053315183639295,1.243132042283187,2.155922737758868,0.12328637552807076
-1.0101518066586126,1.112872889682781,-2.1090052496843192,-0.7359792652886066,0.7667976965474033,-1.4553264167128495,0.918097127813547,-1.0335845855456407,-0.22517122404481438
-2.384952048501497,2.5832842188510363,-1.762173828336532,-2.3635104910249813,-2.6993701494286313,-1.4024793701911307,-2.534599718458033,-1.8789913816149717,-0.31285042485311576
-0.2855970968787699,1.2561333675084496,2.0538477011689418,-2.2421249866980517,-2.769412422477885,-0.3841169925204695,-1.2572501957550577,-0.41087304740469466,1.6727737584121445
-0.2915483578141521,1.5127986417127661,1.0281729021241655,-0.038553834636478435,-2.1997083260260233,1.1430226530396692,1.2143625574919834,0.3352348436250402,2.146546667791235
-2.4858922331155395,2.015055971182248,3.30130620471644,2.179436757237301,0.5314723862615491,-3.652463897538011,0.7219862349778947,1.8362047098379706,-4.121287375716454
-0.8289880063174735,1.2105403700051252,0.2674523591897632,-1.0163233544907806,0.9044093549663559,0.08739985264591321,0.9899239636086792,2.141450069057934,0.7344281075232129
-1.2856783893161954,0.3045205593468677,-0.5527453273519778,-4.351387429740581,-1.4057416221015362,-1.4233469953728863,-2.8603472592400134,-2.0245539694065595,-2.3721450652689002
-3.0278746712262246,-0.7198066409248907,-2.297430259357213,-3.013375132726866,0.9589819005867624,-2.5098092902498674,-0.25769092788569936,1.0119840594891876,-1.830928543551413
-0.1067186180428552,1.6260652751572715,4.512462959818935,1.6512912529303327,-3.931659367782142,-0.07708407134216055,3.5776082194522107,3.071459410409252,-0.3510494756155604
-1.3831804902632978,-0.36418387450279543,-2.3723987652618,0.04390570184010589,-0.05427916427364976,-1.0756575046806365,0.20933671578105995,0.5217130791377322,-0.339988282677454
1.1140610685318264,2.7182969833489645,1.1268461560151128,-3.4100804155006936,-0.792808632840099,-0.41586457103335306,-2.4525054863935587,-1.156947995304105,-1.1850247642631582
2.7267066460734766,0.3225678892563947,2.6266154650283653,-2.0325720194427763,-0.2581707313681043,-1.1086706392631251,-3.155862441765345,-2.3983769388148506,0.3698193076393932
0.6293447276187538,-0.4621290042544277,-1.4939081347295233,-3.228746238158613,1.3727535785329108,1.3879456676258457,-2.8705911184084534,-1.7501703048813133,2.256584911013135
-0.6020122779910158,1.2006892476338782,-0.4054293715659463,-0.9349913919031212,-2.1113451765256515,0.2177582464386632,-1.9068770885818793,-1.984566630841773,0.5903218394600511
1.1505653741539295,1.1639130052927877,-0.37256512072779246,-0.8094305129501875,-2.930240825077271,0.03404857321726662,-1.1214843869547997,0.3546012013348294,0.3153573609407953
0.7363606909923756,0.49374856983530835,-1.2876804820217114,2.1409568224156135,-2.0657460721877143,2.9890363924601977,0.8367255592228109,0.9789249197870117,2.727764767538255
0.8169442306703196,2.5991876892653787,1.6325832488764775,-2.1403181744357447,-1.3163532071966197,-1.1865224097547213,-1.1754980607901229,-1.6362989865576678,-1.2073574543219832
-1.6305335272826598,1.1453906993973764,1.4449671242831983,0.8175183550845004,-0.5879977907317504,-0.46928964360942793,1.591960357516415,0.8110957434278829,-0.3635732097371293
-0.8301339562931191,0.8764547572420903,2.2357415592897585,0.4372464232191453,-0.45995852673817106,-1.1063387032826566,0.6820239162484751,0.537675615067699,-1.087983560301244
-1.7397870071529573,2.399663281016621,3.1540821550995743,0.11600842542165957,-1.8078255825385872,-2.1270733549736263,0.6673834189114394,2.0198500105899377,-1.499645812105557
0.14571731186980807,2.0520569868143985,-0.13529627889568852,2.2714389056151,1.4372319873055064,2.0722193773074733,-0.09393880029160662,1.1763720746702067,2.547269091647777
-0.4055835162795609,1.6826165549662704,1.2195132232061556,-1.3281487963738674,-1.4726542204530118,1.342670451155009,-1.6205253318726285,-1.318085774102547,1.400224484937635
-2.6948202913129737,1.296828296266096,2.0925582049232485,1.8165200631387626,-0.11268119543460309,-0.39750657208738693,1.3697690997848626,1.880947952773882,1.1187020740013345
0.9407242643316274,-0.21848544679555548,4.562142796160995,-2.6928012224975335,-0.6083141576610392,-0.27606635849411376,-2.232693556324345,-2.501942415530868,0.440535642900303
1.8752057747206567,-1.1116488350917875,2.637086494544561,0.18034544611085312,-1.3738913587729924,2.0878924786577606,0.39895707193744906,-0.5206593640550061,2.0382110164696132
0.08073810987632768,1.8825578716147218,3.4977729781459113,-4.169276752637777,0.0030516181457387326,-0.9489412721408992,-1.8596122923493026,-2.284854086034719,1.830489748441107
-1.572558574079367,1.3260535329016472,-2.1827187553396024,-2.4240947821306316,0.4253627433236473,-3.1943969676508406,-1.3607381944503079,-1.728368648848775,-2.926013967108769
-1.2440936430528575,0.8963054905114106,-0.8006940098298475,-0.7778843802804976,0.5827871130439666,-0.7654875723321761,-0.49940939905944326,-0.8554707775716385,0.36356082454427474
-2.0798925093202656,0.9418343407475585,1.9289372477827929,-0.6843141706802092,-1.9115876099885107,0.17080091244078743,-0.5690948902794535,-0.1858339719057022,-1.551929528649627
-2.8750827368983645,-0.5475639385721962,0.8426767985337404,1.4561664196099051,-0.4700248558596676,-3.0584186312023047,1.5552001881371216,1.4557934701996544,-2.7329948766693413
-0.2961721268768548,1.5691884779823397,0.9207090476233051,2.295600522488704,-0.22428708881962311,-1.8365264548575,1.5708262187748578,1.1991677574406012,-2.856230625363439
-0.48076529569951154,1.7841969450705464,1.1201674271439823,-0.455827138965087,-1.1826431358487022,-2.7934544534102383,0.29951207790187706,-1.0528616886928641,0.09900373093173265
0.3783446090812106,0.725199626457723,4.638449667023508,-4.443136217077706,-0.45926038813885917,-1.367471792743953,-2.529804062147204,-3.5964041842839958,-0.2590172729939355
-1.5283837204932196,1.9424422754488595,2.20872514756329,-0.8806231651238987,-2.419188844147393,-0.5508938537902454,0.0670700611587266,1.0568377478729538,-1.0984157314659448
-0.29393811452672247,1.46464909193506,0.3006965505549649,-3.594781762668707,-0.9254375637126121,0.9963248949043854,-2.072470886576623,-0.7351344116124561,2.3743740088933727
-2.492216474034723,-0.5167716823553969,2.3032674070157384,1.503000550001134,-2.386830746644603,-0.4945885769580316,0.5498849055573798,0.33702882477866863,1.0020274042226693
-0.6525146668658398,1.732041025582503,0.7704065477996573,-0.27349586888633426,-0.21283788550772942,-1.8006639372706865,-0.25369865030165023,1.3188531774834928,-1.2064486438096762
-0.08401179721953289,1.6381745268898276,0.306926617829432,-2.5992667474771842,0.8777983701493717,-0.2681621916232718,-2.294976114976609,-2.890128518778187,-0.6192488243207126
-0.6952805963638518,0.16345369841424184,5.527947311414383,-3.5019768732770857,-0.621339368308167,-0.17213696494752811,-3.9334206582106743,-3.618603445919738,-0.5202527069621057
-0.04371062611478671,0.8900633180733573,0.7198245130514402,1.8721629850208799,-0.8991830179298252,0.05186590013465239,2.0909350559052498,3.069717404486321,0.7849350349969425
