0,1,2,3,4,5,6,7
0.9737234779347059,2.8043974799258944,-0.3008313250343486,1.4487911356134004,0.553981815680747,2.009322508791298,1.6351207838116826,0.35225108657857507
-0.9580502711370419,0.8373995603862199,0.938902634407717,-0.5457058261080578,1.026822547208972,-0.6688140098709744,-0.219922599507972,1.4408718030497214
-1.8555987947048123,-0.31404267542063136,0.12624143829825873,-2.888675102391562,-1.1100848874018812,-1.8466897515762037,-1.4226742181182446,0.921798855110772
-0.09335370944944232,1.4758532807997078,1.4442732282611035,-0.48037280392545667,-2.2667368911593933,0.3123010894107762,1.279961291367365,0.9830704926299442
-0.10093807798716159,0.5506232380732901,-0.4763409533424682,-1.265838871482987,1.39936470627466,-3.0266250018336827,-2.5796503831504913,0.3007756888603292
0.7454649108547823,0.19963538462909913,1.7054788843947895,1.103616128192689,-0.9492198960717121,0.8858729784057073,-0.5381959482794634,1.1960523709971347
-3.2868674186328195,-1.9305733688377713,-4.409847935660505,0.17213034775903746,-1.8919872317019513,-0.6665009695857723,-0.7819856065449785,-3.7269551402426733
1.0743817126400885,3.332993949247358,2.397014755637617,0.7209502541382378,3.012394285933866,-1.2035291565265465,-1.3929056057760405,2.9513247678036567
-2.814012521321354,-2.2510860217780087,-3.8398977601251487,-5.329548909041421,-0.9142224072095231,-3.1346295431760183,-3.983856351480563,-4.007803927721242
0.9712296376821657,1.650585842039133,2.5465927952882765,-2.1330947224191292,0.14345294775805018,-2.4564310503421862,-1.8357655484581583,3.5165718268547472
-1.6671510801696963,1.514358882579598,1.0862349924820982,-0.20239449573724277,-1.3692433892503293,-1.586846618301491,-0.6022698298358676,0.7099185036820648
-0.7492849495331869,1.2438945532952204,0.2993549548744501,-1.0906776578669206,0.9672015272809258,-1.1214418442833876,-1.1726066984823595,-0.26991020169624214
2.6332129344310804,1.3239104101223769,-0.4961161322181209,-0.35019971871178457,-0.6422162411118078,0.4364773564384897,1.5765840923077254,1.1073832276565072
-1.0187988493914588,0.5517877042224084,0.07804913595151941,-1.0883776112053711,1.1719816027595407,-0.5794268038237123,-1.768040932035038,-0.41368040198022993
0.038138835682860805,2.3844746637587297,2.8824161282626575,-2.639870513475193,0.5331061800602552,-2.1302978359978533,-2.3655412271617333,1.8970990154140057
-3.106879912991075,1.6895787203211214,3.303584519586273,1.2309564656757832,0.19125890952622382,0.8754555268317266,1.466187566092771,2.1158074320700924
-1.0101518066586126,1.112872889682781,-2.1090052496843192,-0.7359792652886066,0.7667976965474033,-1.9501029719801106,-2.8680656569953547,-1.7534684218314498
-2.384952048501497,2.5832842188510363,-1.762173828336532,-2.3635104910249813,-2.6993701494286313,-2.1884584559340743,-2.1426445840012023,-1.1273617718495856
-0.2855970968787699,1.2561333675084496,2.0538477011689418,-2.2421249866980517,-2.769412422477885,-2.3785331522054514,-0.42835286832084374,0.836667071261457
-0.2915483578141521,1.5127986417127661,1.0281729021241655,-0.038553834636478435,-2.1997083260260233,-1.340521038734482,-1.113394449991121,0.4181655584661908
-2.4858922331155395,2.015055971182248,3.30130620471644,2.179436757237301,0.5314723862615491,-0.16982338835759503,-2.179628894670027,2.231911269681757
-0.8289880063174735,1.2105403700051252,0.2674523591897632,-1.0163233544907806,0.9044093549663559,-2.2976249957614443,-2.0365181903099367,0.5139742098962465
-1.2856783893161954,0.3045205593468677,-0.5527453273519778,-4.351387429740581,-1.4057416221015362,-1.8618474188252243,-2.2191939544615074,-0.8326512259926229
-3.0278746712262246,-0.7198066409248907,-2.297430259357213,-3.013375132726866,0.9589819005867624,-2.0614605610917276,-1.3016647052614845,-1.0253697775483528
-0.1067186180428552,1.6260652751572715,4.512462959818935,1.6512912529303327,-3.931659367782142,2.6729365546510087,1.497318386473316,4.0877392534075625
-1.3831804902632978,-0.36418387450279543,-2.3723987652618,0.04390570184010589,-0.05427916427364976,-0.15280331958069898,0.47707185603652025,-1.433819371080411
1.1140610685318264,2.7182969833489645,1.1268461560151128,-3.4100804155006936,-0.792808632840099,-2.7817113906948943,-1.5966140661059365,1.903379467279799
2.7267066460734766,0.3225678892563947,2.6266154650283653,-2.0325720194427763,-0.2581707313681043,-1.710907071848617,-1.1080255198085291,0.4906765629518479
0.6293447276187538,-0.4621290042544277,-1.4939081347295233,-3.228746238158613,1.3727535785329108,-3.8090062998568266,-1.448577930131778,-1.2287021467805184
-0.6020122779910158,1.2006892476338782,-0.4054293715659463,-0.9349913919031212,-2.1113451765256515,-1.9372086382154627,-2.056328709248098,-2.7930402200280833
1.1505653741539295,1.1639130052927877,-0.37256512072779246,-0.8094305129501875,-2.930240825077271,0.8204173678496421,0.06589528304245451,-0.6825920945862812
0.7363606909923756,0.49374856983530835,-1.2876804820217114,2.1409568224156135,-2.0657460721877143,0.8290520241947416,1.2687880509330933,0.2893015788764959
0.8169442306703196,2.5991876892653787,1.6325832488764775,-2.1403181744357447,-1.3163532071966197,-2.968039052675987,-0.9339151847198806,1.8944682983359336
-1.6305335272826598,1.1453906993973764,1.4449671242831983,0.8175183550845004,-0.5879977907317504,0.43613706274277547,1.7410872931268409,2.0638050890166575
-0.8301339562931191,0.8764547572420903,2.2357415592897585,0.4372464232191453,-0.45995852673817106,-0.93763624304444,-1.4646723851116523,-0.37682875468595856
-1.7397870071529573,2.399663281016621,3.1540821550995743,0.11600842542165957,-1.8078255825385872,0.10462029561925713,1.8336679187278213,3.2348795834221264
0.14571731186980807,2.0520569868143985,-0.13529627889568852,2.2714389056151,1.4372319873055064,1.8966036897738028,1.547889655188915,0.7633195536665046
-0.4055835162795609,1.6826165549662704,1.2195132232061556,-1.3281487963738674,-1.4726542204530118,-0.686185629872366,-1.16318207697168,0.8073336648216025
-2.6948202913129737,1.296828296266096,2.0925582049232485,1.8165200631387626,-0.11268119543460309,1.6843985487419015,1.1453022802792434,1.282048282528924
0.9407242643316274,-0.21848544679555548,4.562142796160995,-2.6928012224975335,-0.6083141576610392,-1.517906937142513,-0.8369348192626676,4.271661676386491
1.8752057747206567,-1.1116488350917875,2.637086494544561,0.18034544611085312,-1.3738913587729924,0.10137732395382974,1.0416060730132104,3.1358322569309696
0.08073810987632768,1.8825578716147218,3.4977729781459113,-4.169276752637777,0.0030516181457387326,-2.7687088457182663,-2.7680135197603066,3.7630923129840497
-1.572558574079367,1.3260535329016472,-2.1827187553396024,-2.4240947821306316,0.4253627433236473,-2.22467834224858,-0.8032355853566308,-2.1436062589849465
-1.2440936430528575,0.8963054905114106,-0.8006940098298475,-0.7778843802804976,0.5827871130439666,0.6019653819002392,1.6009923381217015,-0.5515521381176683
-2.0798925093202656,0.9418343407475585,1.9289372477827929,-0.6843141706802092,-1.9115876099885107,-1.2717031521667357,0.006979374123127435,0.1216503078834732
-2.8750827368983645,-0.5475639385721962,0.8426767985337404,1.4561664196099051,-0.4700248558596676,1.9704648927424917,2.2782920891045313,-0.1817557322218345
-0.2961721268768548,1.5691884779823397,0.9207090476233051,2.295600522488704,-0.22428708881962311,1.4843706192758275,0.5562705580627948,0.6871660988027424
-0.48076529569951154,1.7841969450705464,1.1201674271439823,-0.455827138965087,-1.1826431358487022,-1.3934004842604963,-0.07016464332420402,0.2954519746924549
0.3783446090812106,0.725199626457723,4.638449667023508,-4.443136217077706,-0.45926038813885917,-2.910117269278809,-3.2979992719422992,4.611308048126069
-1.5283837204932196,1.9424422754488595,2.20872514756329,-0.8806231651238987,-2.419188844147393,-1.2095383756887128,0.3071897156561023,0.5308436036002651
-0.29393811452672247,1.46464909193506,0.3006965505549649,-3.594781762668707,-0.9254375637126121,-3.9108527924041017,-3.1788573086891367,0.3401041513773248
-2.492216474034723,-0.5167716823553969,2.3032674070157384,1.503000550001134,-2.386830746644603,1.7337540184397553,1.8828120944718967,0.8126650892124432
-0.6525146668658398,1.732041025582503,0.7704065477996573,-0.27349586888633426,-0.21283788550772942,-0.8276247771401011,-0.6827495759320422,0.27718021518842506
-0.08401179721953289,1.6381745268898276,0.306926617829432,-2.5992667474771842,0.8777983701493717,-3.1663335824442926,-2.9629935324837384,-1.2137143309138163
-0.6952805963638518,0.16345369841424184,5.527947311414383,-3.5019768732770857,-0.621339368308167,-2.1558566248620314,-1.5083207682583057,3.821937314583299
-0.04371062611478671,0.8900633180733573,0.7198245130514402,1.8721629850208799,-0.8991830179298252,2.175393732988881,2.332855044474078,1.7312487307886486
1.4405021029126246,1.6673891653724338,-0.3212534219697136,-0.6853435957676601,-0.780262572130977,0.06000357949533819,-0.9756903977215223,0.9520097106335192
0.5716130152834416,0.980914935012451,-1.9437498533852215,-3.2228621893475204,1.8346704360215087,-4.2392738156936485,-1.81065156333381,-1.7464175587267348
-0.528099333123622,0.27109519860789677,-0.3040219478181232,1.3533977799050736,-0.7977299201735201,0.8921342669003143,0.8032687818152273,-0.5939133499671266
-0.48533122170688403,1.4005464458048884,1.5795798648318655,-1.1476207985789597,-2.530897614383211,-2.1803154673122855,-2.5995543865380726,2.072616138970082
0.24991054395241052,1.6033728236335025,4.18863502464702,-0.1389276804820303,-3.8104448958866146,0.32883849513079677,0.24171478235849414,5.55777677769088
1.1081099228719706,0.43938363285482995,-0.9051069000876222,-0.18531440925823794,-2.145397945719136,-0.8391844272730498,-0.3443090423450801,-1.2612435128878685
1.3058432990112943,-0.9637175364769655,2.371223587222791,-1.3125057976533527,-2.0784510550037165,0.4499714406877253,1.0671557377834293,1.9376942205026708
-0.22698901956491924,0.8081892592254939,0.1914761331793845,1.18392416823453,-1.2389577095557291,1.603213179426499,2.446616169793689,0.6420424560919485
1.5395815525695422,1.0151985730052893,0.7475911983175154,-0.8839094017629082,-0.7970588523020099,-0.6631152820260318,-0.22224192404552134,0.06472562021281214
-0.8385784767962308,0.5240429659300119,1.5298347029433965,-2.5221480190898404,-1.3825085391242329,-2.6935518434205554,-0.996701955880168,-0.24388526859772708
-0.2481658029500482,0.7755373077624378,-1.1077450221028977,-2.754968658232687,1.2206872306093968,-3.2962814708628287,-1.9159575751387523,-1.5684635380367613
2.3450410997964175,2.0460384582273994,-1.5636879137268176,0.1563484721427928,-0.4714240052246227,0.24235970335467874,0.6431743374508556,-0.6219782845545387
-1.0370255284470795,0.8642419969701436,-0.4508243467877614,-1.1464503741108047,1.5433616653057067,-1.670900386304921,-1.325646898520804,-0.16500243394904987
1.4256806494346768,-2.2452694948194565,3.6725966351144486,-0.4367125928195462,-2.201682963432303,-1.126117818665602,-1.1046455192117266,1.874475072654556
-0.42913121386380204,1.2632771941055574,1.2646194714543844,-0.5474954138094257,-2.431699854816519,0.4951199150310992,0.14970813253928297,2.8374217405984883
-1.9628725272866552,-2.140072545399509,-2.836964727347783,-1.8900201380159538,-0.8187302823416687,-1.7766089050170748,-0.7451982703272059,-1.823027927600052
-0.46892778108919886,1.1031877181250551,-1.5067375166571289,-1.3537877611383404,1.3170515675601708,0.04465395710232345,-0.5698293448426706,-0.6052406737934343
-4.186431105046072,1.1926953939548164,3.1417843503367693,2.0080289037105574,0.9100318794337228,1.238503841877067,0.49052022585624555,3.4080223859106855
-1.3749030061504532,0.0179110470107815,2.0074640782675734,-0.8598253164972303,-1.30637148807346,-0.6978461350961687,0.43516565673154306,2.0369342941817106
0.7290670787009285,2.5532106584979166,1.43600200084491,-1.657689050318508,0.40796315463525956,-1.421659060431586,-0.8819649292536429,0.1555513153976722
-0.7641076121062006,0.4877602192099776,-0.00799106998308452,2.777926647672403,0.5539410372142135,3.596676520533519,3.6589300762614094,-1.044078233485665
0.656044562416368,1.2861366479682503,0.603508656392965,-0.48414854517733685,-3.0340792387948814,-0.16391722519931243,-0.19125169844680756,-0.10055324127554965
0.802949549511546,1.688004065919495,0.3767546098406219,-1.20491265703992,-0.6971164214021672,-1.2749562299285577,-0.6454615825660529,0.6108674969733626
-0.30755732399375935,0.9830081224046958,-1.8282256374370953,-4.342953199093496,1.1748153122634877,-3.0112204014486483,-3.297049949169563,-1.1804756068628697
-1.1566086757471208,0.4632127375829316,-1.347861133060706,-0.19866019222363485,1.0105645548882465,-1.1301196741495267,-1.2998308089387447,-0.8791280144540061
-0.8772138867747346,1.865903218265894,1.9674364815659664,1.141527162053478,-0.7843213805237296,1.2234737835360354,0.9308719089221296,0.6636606166790157
2.5176765709617257,1.9408471286844393,0.49075571529267503,-0.5197651477196954,0.2867957432127952,-0.43893339349279226,-0.8882677342481504,-0.121789717119135
